Sample	Rawname	[757] glycolic acid [7.049] Results	[5950] L-alanine 1 [7.4748] Results	[971] oxalic acid [7.883] Results	[1004] phosphoric acid [9.966] Results	[750] glycine [10.456] Results	[439194] glyceric acid [10.735] Results	[5951] L-serine 2 [11.174] Results	[5950] L-alanine 2 [11.182] Results	[439742] beta-cyano-L-alanine [11.288] Results	[6288] L-threonine 2 [11.464] Results	[239] Beta- alanine  1 [12.044] Results	[92824] D-malic acid [12.794] Results	[649] 5,6-dihydrouracil 2 [12.773] Results	[338] salicylic acid [13.075] Results	[5960] aspartic acid 2 [13.207] Results	[7405] L-pyroglutamic acid [13.218] Results	[119] gamma-aminobutyric acid (GABA) [13.326] Results	[5460407] threonic acid [13.652] Results	[51] alpha ketoglutaric acid [13.859] Results	[236] L-asparagine 1 [14.496] Results	[33032] L-glutamic acid 2 [14.398] Results	[135] 4-hydroxybenzoic acid [14.505] Results	[428] 1,3-diaminopropane 1 [14.708] Results	[236] L-asparagine 2 [14.984] Results	[827] ribitol [15.66] Results	[754] glycerol 1-phosphate [16.056] Results	[738] L-glutamine 3 [16.092] Results	[8742] shikimic acid [16.433] Results	[311] citric acid [16.615] Results	[835] dehydroascorbic acid  1 [16.863] Results	[94214] methyl-beta-D-galactopyranoside   [16.935] Results	[6508] quinic acid [17.076] Results	[5984] fructose 1 [17.288] Results	[5984] fructose 2 [17.288] Results	[24749] D-glucose 1 [17.426] Results	[5962] L-lysine 2 [17.643] Results	[24749] D-glucose 2 [17.625] Results	[6057] tyrosine 2 [17.871] Results	[5780] D-sorbitol [17.898] Results	[128869] galactonic acid 2 [18.504] Results	[985] palmitic acid [18.846] Results	[445858] ferulic acid [19.312] Results	[439184] ribulose-5-phosphate 3 [19.603] Results	[892] myo-inositol [19.354] Results	[5281] stearic acid [20.675] Results	[439958] D-glucose-6-phosphate 2 [21.558] Results	[60961] adenosine [23.825] Results	[5988] Sucrose [23.988] Results	[7427] D-(+) trehalose [24.752] Results	[6255] maltose  2 [24.915] Results	[439451] galactinol 2 [26.479] Results
S4B18	251124_122	0.3263157894736842		0.5894736842105263	7.873684210526315	1.9789473684210526		0.47368421052631576	2.0526315789473686		0.25263157894736843	0.2736842105263158	2.0842105263157893		0.30526315789473685	0.6	3.210526315789474		0.37894736842105264	0.24210526315789474	0.8631578947368421	0.6631578947368421	0.29473684210526313	0.23157894736842105	0.18947368421052632	1.0	0.22105263157894736	0.1368421052631579		1.0526315789473684		0.5578947368421052	0.5157894736842106	0.4105263157894737	0.9157894736842105		0.23157894736842105	0.3157894736842105	0.8736842105263158	0.30526315789473685	0.30526315789473685	0.8210526315789474	0.23157894736842105	0.7368421052631579	1.2736842105263158	0.22105263157894736	0.2631578947368421	0.6947368421052632	14.347368421052632	0.3894736842105263		0.42105263157894735
S5A23	251124_123	0.24615384615384617	0.4153846153846154	2.7384615384615385	9.076923076923077	1.1692307692307693	0.8307692307692308	0.3384615384615385	3.707692307692308				4.2153846153846155			1.1692307692307693	4.923076923076923			0.7538461538461538	0.49230769230769234	0.4153846153846154	0.3230769230769231	0.7692307692307693		1.0	0.5538461538461539	0.3076923076923077	0.18461538461538463	2.2153846153846155	0.3076923076923077	0.5384615384615384	1.4923076923076923	2.0307692307692307	1.0923076923076922	1.2615384615384615	0.5230769230769231			0.46153846153846156	0.6307692307692307	1.8461538461538463	0.2923076923076923	1.5538461538461539	3.4461538461538463	0.7538461538461538	0.4	1.123076923076923	9.23076923076923	0.47692307692307695	0.46153846153846156	0.9384615384615385
S5A13	251124_124																																																			
S4B19	251124_125	0.16822429906542055	0.3644859813084112	1.2990654205607477	4.392523364485982	0.6728971962616822	0.42990654205607476		2.6261682242990654		0.19626168224299065	0.12149532710280374	1.3364485981308412	0.2616822429906542		0.2616822429906542	2.616822429906542	0.12149532710280374	0.1588785046728972	0.12149532710280374	0.6822429906542056		0.17757009345794392	0.42990654205607476	0.09345794392523364	1.0	0.1308411214953271			1.1308411214953271		1.0	0.17757009345794392	0.45794392523364486	0.719626168224299	0.3177570093457944	0.21495327102803738	0.2523364485981308	0.38317757009345793	0.4766355140186916	0.24299065420560748	0.8691588785046729	0.18691588785046728	0.5046728971962616	0.9906542056074766	0.2336448598130841	0.1588785046728972	0.1588785046728972	3.121495327102804	0.34579439252336447	0.34579439252336447	
S5A7	251124_126				14.18918918918919	1.7297297297297298	0.40540540540540543	0.5675675675675675	6.945945945945946	0.4594594594594595	0.40540540540540543		4.486486486486487	0.43243243243243246	0.6486486486486487	0.7027027027027027	1.8918918918918919		0.5945945945945946	0.4864864864864865	0.4864864864864865	0.5945945945945946			0.3783783783783784	1.0	0.5945945945945946	0.6216216216216216	2.081081081081081	0.8378378378378378	1.3513513513513513	1.7837837837837838	2.054054054054054	1.5135135135135136	1.6216216216216217	3.72972972972973		1.5135135135135136	0.6486486486486487	1.0810810810810811	0.6756756756756757	0.8108108108108109	0.43243243243243246	1.3783783783783783	4.8108108108108105	0.8378378378378378	0.6216216216216216	0.32432432432432434	14.972972972972974	1.1081081081081081	1.2972972972972974	0.5405405405405406
S5A22	251124_127			1.9142857142857144	30.428571428571427			0.37142857142857144	3.5428571428571427	0.3142857142857143	0.4857142857142857	0.37142857142857144	2.2	0.4857142857142857	0.5428571428571428	2.085714285714286	9.4		0.9714285714285714		1.8285714285714285	0.7142857142857143		0.4	1.5142857142857142	1.0	1.1428571428571428	0.37142857142857144		3.2857142857142856	0.34285714285714286	1.6285714285714286				0.6571428571428571	2.0285714285714285	0.6	0.4	0.5714285714285714	0.2	0.7428571428571429	0.5428571428571428	2.7714285714285714	1.0857142857142856	3.4		0.5142857142857142	23.34285714285714	1.1428571428571428	0.7714285714285715	0.4
S5A12	251124_128	0.4482758620689655		1.0	29.75862068965517	3.586206896551724			2.793103448275862	0.3103448275862069	0.9310344827586207	0.4827586206896552	3.310344827586207		0.6206896551724138					0.3448275862068966			2.0689655172413794		2.4482758620689653	1.0		0.4482758620689655	1.4482758620689655		0.4482758620689655			2.2758620689655173	2.1379310344827585	4.0		0.3793103448275862	0.6551724137931034	0.896551724137931		1.6551724137931034	0.5517241379310345	2.5172413793103448	7.172413793103448	3.2758620689655173	0.7586206896551724	0.41379310344827586	28.896551724137932	1.5862068965517242	1.5862068965517242	
S4B37	251124_129	0.30120481927710846		1.6144578313253013	12.626506024096386	0.6024096385542169	0.3373493975903614		2.5542168674698793	0.1927710843373494			2.072289156626506	0.5180722891566265	0.20481927710843373	1.2650602409638554	4.216867469879518	0.27710843373493976	0.3373493975903614	1.5060240963855422	1.3253012048192772				0.7349397590361446	1.0	0.4578313253012048	0.1927710843373494	1.0481927710843373	1.5662650602409638		0.8192771084337349	0.8313253012048193	0.12048192771084337	0.8674698795180723	1.1927710843373494	0.37349397590361444	0.5542168674698795	0.24096385542168675	0.6144578313253012		0.5060240963855421	0.6385542168674698	0.14457831325301204	1.1686746987951808	0.20481927710843373	0.27710843373493976	1.1325301204819278	14.060240963855422	0.4819277108433735	0.6385542168674698	0.7590361445783133
S4B4	251124_130	0.34			10.18	0.4	0.36	1.3	6.72	0.3	0.24	0.36	3.14	0.22		0.64	4.16				0.34	0.36	0.6	0.9	0.3	1.0				1.64		0.28	0.5	0.8	0.76	1.72	0.24	1.58	0.3	0.46		2.8		1.28	1.1	0.42		0.24	12.1		0.36	1.02
S5A31	251124_131	0.3333333333333333		1.0634920634920635	8.317460317460318	1.380952380952381	0.42857142857142855		4.142857142857143	0.3492063492063492	0.3968253968253968	0.3333333333333333	2.1904761904761907	0.2222222222222222	0.3968253968253968	0.4603174603174603	3.7301587301587302	0.30158730158730157	0.47619047619047616	0.42857142857142855	0.5396825396825397	1.4603174603174602	0.3333333333333333	0.2857142857142857		1.0	0.6507936507936508	0.30158730158730157		1.3174603174603174	0.2857142857142857	0.7142857142857143		1.619047619047619	1.6349206349206349	2.0793650793650795	0.6825396825396826	0.49206349206349204		0.30158730158730157	0.2857142857142857	1.8253968253968254	0.3492063492063492	0.6031746031746031	1.8095238095238095	0.9365079365079365	0.6984126984126984	1.2222222222222223	20.634920634920636		0.31746031746031744	1.2380952380952381
S5A30	251124_132	0.7142857142857143	0.6285714285714286	5.142857142857143	16.857142857142858	1.7142857142857142			8.342857142857143	0.4857142857142857	0.45714285714285713		5.285714285714286		0.34285714285714286	0.4	7.542857142857143			0.4857142857142857	0.8857142857142857	0.8857142857142857	0.6285714285714286		0.7714285714285715	1.0	0.42857142857142855	0.5142857142857142		5.0	0.37142857142857144	0.5428571428571428	0.42857142857142855	3.0	1.0857142857142856	2.7714285714285714	0.3142857142857143		1.2285714285714286		0.9714285714285714	1.8285714285714285	0.7428571428571429	2.1142857142857143	1.6285714285714286	0.6857142857142857	0.9428571428571428		17.685714285714287	0.6	0.5428571428571428	1.6571428571428573
S5A24	251124_133	0.3695652173913043		2.869565217391304	10.717391304347826	1.673913043478261			3.0869565217391304	0.5	0.43478260869565216	0.3695652173913043	3.5217391304347827		0.4782608695652174	2.5217391304347827	5.217391304347826		0.5	0.391304347826087	0.8043478260869565	0.41304347826086957	0.41304347826086957		1.0217391304347827	1.0	0.4782608695652174	0.3695652173913043	0.5217391304347826	0.8260869565217391	1.0217391304347827	1.5869565217391304	0.7391304347826086	1.173913043478261	1.1956521739130435	2.1956521739130435	0.6739130434782609	0.5652173913043478	0.41304347826086957	0.5869565217391305	0.43478260869565216	1.608695652173913	0.4782608695652174	1.8478260869565217	1.891304347826087	0.6739130434782609	0.6739130434782609	0.30434782608695654	17.58695652173913	1.391304347826087	1.391304347826087	0.6956521739130435
S4B16	251124_134																																																			
S4B39	251124_135	0.09345794392523364		1.1682242990654206	6.738317757009346	0.5607476635514018	0.11214953271028037	0.3177570093457944	0.6355140186915887		0.102803738317757	0.14018691588785046	1.1495327102803738	0.1588785046728972	0.29906542056074764	0.5233644859813084	1.6074766355140186	0.16822429906542055	0.17757009345794392		0.18691588785046728	0.21495327102803738	0.24299065420560748		0.1588785046728972	1.0	0.42990654205607476		0.2523364485981308	1.691588785046729	0.19626168224299065	0.2523364485981308		0.8785046728971962	0.8691588785046729			0.16822429906542055		0.2336448598130841	0.27102803738317754	0.5233644859813084		0.822429906542056	1.1495327102803738	0.19626168224299065		0.35514018691588783	5.429906542056075	0.2803738317757009	0.205607476635514	0.14953271028037382
S5A1	251124_136	0.175		2.425	13.825		0.45		2.875	1.075	0.6			0.35	0.375	0.6	2.2			0.425		0.475	0.5			1.0		0.35	0.45	2.425		2.15	0.475			0.925	0.5	0.475	0.55	0.5	0.475	0.35	0.575	0.15	1.25		0.6	0.35	7.65	0.4		0.85
S5A10	251124_137																																																			
S5A25	251124_138	0.36065573770491804	0.3114754098360656	0.7868852459016393	27.278688524590162	1.540983606557377		0.3442622950819672	0.39344262295081966		0.39344262295081966		2.3114754098360657	0.4426229508196721	0.3442622950819672			0.21311475409836064		0.18032786885245902	0.26229508196721313	0.5081967213114754	0.2786885245901639	0.4098360655737705	0.26229508196721313	1.0	0.4098360655737705	0.2459016393442623	1.0	1.2131147540983607	0.19672131147540983	0.3442622950819672	1.4754098360655739	1.1475409836065573	1.1311475409836065	1.8852459016393444	0.26229508196721313	0.3770491803278688	0.2786885245901639	1.1967213114754098	0.39344262295081966	0.5081967213114754	0.36065573770491804	1.0655737704918034	2.360655737704918	1.0491803278688525		0.19672131147540983	10.852459016393443	0.3442622950819672	0.3770491803278688	0.7540983606557377
S5A19	251124_139	0.7397260273972602	0.1917808219178082	2.4794520547945207	25.315068493150687	0.3150684931506849	0.273972602739726	1.1506849315068493	10.602739726027398	0.2328767123287671	0.3561643835616438		5.52054794520548	1.1506849315068493		2.356164383561644	12.136986301369863		0.3287671232876712		1.452054794520548	0.2054794520547945	0.8082191780821918	0.3287671232876712	0.410958904109589	1.0	0.2876712328767123	0.2191780821917808	0.4383561643835616	2.0547945205479454	0.3287671232876712	2.0547945205479454	0.5068493150684932	1.6849315068493151	0.1232876712328767	1.452054794520548	0.3287671232876712	1.547945205479452	0.7534246575342466	0.5616438356164384	0.3287671232876712	1.3424657534246576		0.9315068493150684	2.8767123287671232	0.6027397260273972	0.4520547945205479	0.8767123287671232	29.78082191780822		0.6301369863013698	1.2876712328767124
S5A32	251124_140	0.5714285714285714		8.17142857142857	21.914285714285715	2.257142857142857	4.457142857142857	0.2571428571428571	14.571428571428571	0.6285714285714286		1.0571428571428572	11.942857142857143	0.5142857142857142	1.3142857142857143	1.2571428571428571	8.885714285714286		1.6571428571428573	0.5142857142857142	1.5142857142857142		0.4857142857142857	0.7714285714285715	0.17142857142857143	1.0	0.7428571428571429	0.6285714285714286		5.714285714285714	0.6285714285714286	0.37142857142857144	2.4	2.5714285714285716	2.742857142857143	4.428571428571429	0.45714285714285713	2.257142857142857	0.8571428571428571	2.257142857142857	0.4	1.542857142857143	0.6571428571428571	1.4285714285714286	1.9142857142857144	0.6857142857142857	0.6	0.5142857142857142	51.114285714285714	1.4	1.1428571428571428	6.571428571428571
S4B7	251124_141																																																			
S5A4	251124_142			2.2564102564102564	22.692307692307693	2.230769230769231	1.0		8.205128205128204	0.4358974358974359	0.48717948717948717	0.8205128205128205	2.8461538461538463	0.46153846153846156		0.3076923076923077	0.48717948717948717	0.38461538461538464		0.48717948717948717	0.46153846153846156	0.6153846153846154		0.5128205128205128	0.2564102564102564	1.0	0.8461538461538461		1.1025641025641026	0.5128205128205128		1.4102564102564104	0.6666666666666666	1.5897435897435896	1.794871794871795	2.230769230769231	0.3076923076923077	0.5384615384615384		1.641025641025641	0.6410256410256411	1.9487179487179487	0.3333333333333333	1.2820512820512822	6.282051282051282	0.4358974358974359	0.41025641025641024	0.8205128205128205	16.974358974358974	0.717948717948718	1.1025641025641026	0.3076923076923077
S4B23	251124_143																																																			
S4B10	251124_144	0.34285714285714286	0.17142857142857143	0.9142857142857143	7.171428571428572	0.9571428571428572	0.2857142857142857	0.18571428571428572	2.585714285714286		0.21428571428571427	0.5	4.857142857142857	0.8		0.22857142857142856	2.7	1.4	0.34285714285714286		1.0571428571428572		0.24285714285714285	0.12857142857142856	0.2714285714285714	1.0	0.3142857142857143		0.38571428571428573	1.5		0.4714285714285714	0.5285714285714286	0.7142857142857143	0.5428571428571428	0.5428571428571428	0.3	0.8	0.2714285714285714	0.7857142857142857	0.22857142857142856	1.2428571428571429	0.2571428571428571		1.5714285714285714	0.42857142857142855	0.2857142857142857	0.37142857142857144	15.114285714285714	0.7857142857142857	0.7571428571428571	0.4
S5A11	251124_145		0.5666666666666667	4.133333333333334	26.966666666666665	2.0	2.3333333333333335		4.866666666666666	0.6666666666666666	0.5333333333333333	0.7666666666666667	9.266666666666667		0.7666666666666667	1.2666666666666666	10.1		0.8666666666666667		3.8666666666666667	3.1		0.6	1.0666666666666667	1.0	1.4333333333333333	0.6666666666666666		1.7333333333333334	0.8333333333333334	1.8666666666666667	0.4666666666666667	1.8666666666666667	1.4333333333333333	4.666666666666667	0.8333333333333334	0.7666666666666667	0.4666666666666667			4.1		0.9333333333333333	4.5	0.8666666666666667	0.8666666666666667	0.7	24.533333333333335	1.6	0.4666666666666667	0.9
S4B1	251124_146	0.7241379310344828	0.3793103448275862	4.827586206896552	18.862068965517242		0.7241379310344828	0.5862068965517241	1.6896551724137931	0.5172413793103449		0.7586206896551724	2.6551724137931036	1.0689655172413792		0.6206896551724138	12.96551724137931	0.3103448275862069	0.7586206896551724		1.3793103448275863		0.3448275862068966	1.3448275862068966	0.7586206896551724	1.0		0.41379310344827586	0.9655172413793104	1.9655172413793103	0.4482758620689655	0.41379310344827586	0.896551724137931	1.0	0.9655172413793104		0.5862068965517241	1.3793103448275863		1.9310344827586208	0.6206896551724138	0.9310344827586207	0.7931034482758621	2.0344827586206895	2.0344827586206895	0.6896551724137931	0.7586206896551724	0.8620689655172413	11.137931034482758	0.7586206896551724	0.5172413793103449	1.3103448275862069
S4B31	251124_147			3.314814814814815	9.62962962962963	2.3518518518518516	0.25925925925925924	2.5555555555555554	6.592592592592593	0.2222222222222222	1.7777777777777777		5.37037037037037	0.5740740740740741	0.3333333333333333	1.2962962962962963	6.277777777777778					1.5185185185185186	0.9629629629629629	1.0		1.0	0.48148148148148145	0.3148148148148148		3.1296296296296298	0.18518518518518517	1.2037037037037037		0.8148148148148148	1.4074074074074074	2.2962962962962963	0.5		0.6111111111111112		0.5555555555555556	0.5	0.3148148148148148	0.9444444444444444	3.1296296296296298		1.8333333333333333	0.3888888888888889	18.38888888888889	0.3888888888888889	0.37037037037037035	0.7592592592592593
S5A36	251124_148	0.453125	0.421875	0.546875	12.78125		0.328125		2.21875	0.21875	0.296875		5.671875	0.28125		0.421875	4.5		1.703125	0.234375	1.265625			1.671875	0.625	1.0	0.78125	0.296875	0.65625	1.96875	0.265625	0.5625	1.125	0.828125	1.796875	1.703125	0.34375		0.953125	0.359375	0.53125	0.71875		0.671875	3.453125	0.71875	0.5		10.4375	0.90625	0.9375	0.71875
S4B5	251124_149																																																			
S5A14	251124_150	0.2		1.92	6.6	0.2	0.25333333333333335		1.7866666666666666	0.21333333333333335	0.18666666666666668		1.3466666666666667			0.8266666666666667	3.8666666666666667	0.4	0.29333333333333333	0.14666666666666667	0.56	0.30666666666666664	0.25333333333333335		0.4533333333333333	1.0		0.08	0.4266666666666667	0.37333333333333335		0.29333333333333333	0.3333333333333333	0.29333333333333333	0.6133333333333333		0.22666666666666666	0.24		0.24	0.26666666666666666	0.68	0.29333333333333333	0.8533333333333334	2.2666666666666666	0.68	0.76		5.906666666666666	0.26666666666666666	0.4666666666666667	0.4
S4B21	251124_151		0.21818181818181817	1.8363636363636364	11.781818181818181	0.9636363636363636			9.690909090909091	0.32727272727272727	1.2545454545454546		2.7454545454545456	1.1818181818181819		0.8727272727272727	9.854545454545455		0.2727272727272727	0.41818181818181815	0.8727272727272727	0.36363636363636365		0.7090909090909091	0.36363636363636365	1.0				1.6181818181818182	0.4909090909090909	0.4	0.6	0.34545454545454546	1.5272727272727273	1.6	1.0909090909090908	0.7272727272727273	1.0363636363636364	0.8	0.36363636363636365	2.909090909090909	0.3090909090909091	0.6363636363636364	2.8	0.7272727272727273	0.5636363636363636	0.36363636363636365	24.87272727272727	0.6727272727272727	0.43636363636363634	0.7272727272727273
S4B38	251124_152		0.6	1.5636363636363637	15.363636363636363	3.2545454545454544	0.34545454545454546	0.4909090909090909	3.2181818181818183	0.23636363636363636	0.2909090909090909	0.2545454545454545	3.7636363636363637		0.2727272727272727	0.3090909090909091	0.5454545454545454	0.2909090909090909	0.23636363636363636		0.38181818181818183	0.4909090909090909	0.38181818181818183	0.34545454545454546	0.34545454545454546	1.0	0.43636363636363634		0.2909090909090909	0.43636363636363634		0.4		2.109090909090909	2.1454545454545455	2.0727272727272728	0.2		0.34545454545454546		0.509090909090909	1.4727272727272727	0.4909090909090909	0.9272727272727272	3.109090909090909	0.6181818181818182	0.41818181818181815	0.2909090909090909	18.2	1.0909090909090908	0.6727272727272727	0.9454545454545454
S5A8	251124_153	0.42857142857142855	0.42857142857142855	4.685714285714286	7.114285714285714	0.22857142857142856	0.2857142857142857	0.37142857142857144	6.457142857142857	0.5714285714285714	0.7428571428571429	0.5142857142857142	3.942857142857143			0.6285714285714286	6.8	1.0285714285714285		0.4	1.8571428571428572	0.5714285714285714		0.8571428571428571	0.4857142857142857	1.0	0.8857142857142857	0.6285714285714286	0.6285714285714286	1.0	0.8571428571428571		0.4857142857142857	1.9142857142857144	0.6285714285714286	1.4285714285714286	0.6857142857142857	0.8857142857142857	0.3142857142857143	0.8571428571428571	1.7714285714285714	1.3428571428571427	0.45714285714285713		4.714285714285714			1.542857142857143	10.2	0.45714285714285713	2.2857142857142856	0.7142857142857143
S4B17	251124_154	0.32		6.04	20.96	1.24	1.0	0.64	6.68		0.6	0.72	4.16		0.64	0.84	10.08			0.56	2.32	0.8		0.68	2.96	1.0	0.68	0.56	1.76	6.32	0.8		2.64	1.76	0.92	0.88	0.88	0.64	0.72	2.2		2.04	0.44		5.56	0.64	1.24		17.92	0.72	0.84	1.04
S5A2	251124_155			2.9	7.833333333333333	2.2666666666666666	0.5666666666666667		5.633333333333334	0.5		0.8666666666666667	2.8666666666666667		0.9		2.8333333333333335	1.6	0.5666666666666667	0.6666666666666666	0.6333333333333333			0.4666666666666667	0.6666666666666666	1.0		0.4		2.5		0.5333333333333333	0.7666666666666667	0.4	0.6333333333333333	1.3	0.26666666666666666		0.5	0.7333333333333333	1.7	2.5	0.6		0.5	2.066666666666667	1.0333333333333334		10.6	1.6666666666666667	2.7333333333333334	1.4
S4B35	251124_156			2.46	14.14		0.86	0.4	0.64			0.46	1.66	1.22	0.36		0.4	0.24	0.5	0.5	0.52	0.52	0.5	0.36	0.22	1.0	0.26		0.36		0.68		0.6	3.36	1.84	3.16	0.6	0.48	0.48	0.52	0.44	0.28	0.4	1.18	1.2	0.44	0.32	0.36	11.94	0.9	0.4	0.84
S5A16	251124_157		0.7865168539325843	0.9213483146067416	5.359550561797753		0.29213483146067415		1.5280898876404494		0.16853932584269662	0.2696629213483146	1.6292134831460674	0.16853932584269662	0.1348314606741573	0.449438202247191	2.4719101123595504	0.19101123595505617		0.30337078651685395		0.19101123595505617			0.21348314606741572	1.0	0.21348314606741572	0.16853932584269662	0.29213483146067415			0.4044943820224719	0.30337078651685395	0.34831460674157305	0.3595505617977528	0.4606741573033708	0.19101123595505617	0.21348314606741572	0.38202247191011235	0.25842696629213485	0.14606741573033707	1.1123595505617978	0.2247191011235955	0.5617977528089888	1.6292134831460674	0.2696629213483146		0.2247191011235955	10.426966292134832	0.3707865168539326	0.16853932584269662	
S4B15	251124_158	1.0416666666666667	0.8333333333333334	0.8333333333333334	17.791666666666668		1.7916666666666667		17.25		1.0		5.666666666666667	0.5833333333333334	1.1666666666666667		17.458333333333332			0.5	2.5833333333333335		1.2083333333333333		1.4583333333333333	1.0		0.5833333333333334		5.875		1.75	2.125	1.9166666666666667	1.9583333333333333	4.958333333333333	0.875	1.0	0.75			3.7083333333333335	1.3333333333333333	2.7916666666666665	4.041666666666667	2.6666666666666665	1.375	0.75	11.666666666666666	1.4166666666666667	1.375	
S4B36	251124_159			1.0256410256410255	8.038461538461538	0.5	0.1794871794871795		1.0128205128205128	0.1794871794871795	0.2692307692307692	0.24358974358974358	2.1153846153846154	0.24358974358974358		0.5769230769230769	1.8205128205128205	0.34615384615384615	0.20512820512820512		1.6025641025641026	0.28205128205128205	0.2692307692307692	0.28205128205128205		1.0	0.47435897435897434	0.24358974358974358		0.8589743589743589	0.5512820512820513		0.6538461538461539		0.5	0.2692307692307692	0.1794871794871795	0.24358974358974358	0.3974358974358974	0.24358974358974358	0.23076923076923078	0.6794871794871795		0.2692307692307692	1.3333333333333333	0.41025641025641024	0.32051282051282054		6.641025641025641	1.2179487179487178	1.1794871794871795	0.47435897435897434
S4B28	251124_160	0.4925373134328358	0.3283582089552239	1.3582089552238805	9.776119402985074			1.0149253731343284	3.970149253731343	0.23880597014925373	0.31343283582089554	0.3582089552238806	2.5671641791044775	0.3880597014925373	0.26865671641791045		0.373134328358209	0.3582089552238806	0.2537313432835821			0.16417910447761194	0.44776119402985076	0.19402985074626866	0.3283582089552239	1.0	0.26865671641791045	0.4925373134328358		0.208955223880597	0.2537313432835821	0.8656716417910447		0.5373134328358209	1.2985074626865671	1.208955223880597		0.5970149253731343		1.1044776119402986	0.31343283582089554	0.8656716417910447	0.208955223880597	0.7014925373134329	1.1791044776119404	0.23880597014925373	0.3283582089552239	0.3283582089552239	5.208955223880597	0.3880597014925373		1.044776119402985
